"","region","MMWR.Year","MMWR.Week","Week.End.Date","State.Cases.Current.Week","All.Cases.Current.Week","All.Cases.Cum.Week","Total.Cases.Year"
"8925","kentucky",2017,34,"2017-08-26",NA,NA,120,124
"8926","kentucky",2017,35,"2017-09-02",NA,NA,120,124
"8927","kentucky",2017,36,"2017-09-09",NA,NA,120,124
"8928","kentucky",2017,37,"2017-09-16",NA,1,121,124
"8929","kentucky",2017,38,"2017-09-23",NA,NA,123,124
"8930","kentucky",2017,39,"2017-09-30",NA,NA,122,124
"8931","kentucky",2017,40,"2017-10-07",NA,NA,123,124
"8932","kentucky",2017,41,"2017-10-14",NA,NA,122,124
"8933","kentucky",2017,42,"2017-10-21",NA,NA,122,124
"8934","kentucky",2017,43,"2017-10-28",NA,NA,123,124
"8935","kentucky",2017,44,"2017-11-04",NA,NA,123,124
"8936","kentucky",2017,45,"2017-11-11",NA,NA,123,124
"8937","kentucky",2017,46,"2017-11-18",NA,NA,123,124
"8938","kentucky",2017,47,"2017-11-25",NA,NA,124,124
"8939","kentucky",2017,48,"2017-12-02",NA,NA,122,124
"8940","kentucky",2017,49,"2017-12-09",NA,NA,122,124
"8941","kentucky",2017,50,"2017-12-16",NA,NA,122,124
"8942","kentucky",2017,51,"2019-12-23",NA,NA,122,124
"8943","kentucky",2017,52,"3017-12-01",NA,NA,122,124
"8944","louisiana",2017,1,"2017-01-07",NA,1,1,124
"8945","louisiana",2017,2,"2017-01-14",NA,2,4,124
"8946","louisiana",2017,3,"2017-01-21",NA,2,9,124
"8947","louisiana",2017,4,"2017-01-28",NA,6,16,124
"8948","louisiana",2017,5,"2017-02-04",NA,NA,16,124
"8949","louisiana",2017,6,"2017-02-11",NA,1,18,124
"8950","louisiana",2017,7,"2017-02-18",NA,NA,18,124
"8951","louisiana",2017,8,"2017-02-25",NA,NA,20,124
"8952","louisiana",2017,9,"2017-03-04",NA,NA,20,124
"8953","louisiana",2017,10,"2017-03-11",NA,NA,20,124
"8954","louisiana",2017,11,"2017-03-18",NA,NA,23,124
"8955","louisiana",2017,12,"2017-03-25",NA,1,26,124
"8956","louisiana",2017,13,"2017-04-01",NA,NA,29,124
